article_id,article_version,article_type,contractor_id,contractor_type_id,contractor_version,last_updated
58546,4,5,311,13,1,2021-02-19 18:33:17.553000
58546,4,5,312,13,1,2021-02-19 18:33:17.553000
58546,4,5,313,13,1,2021-02-19 18:33:17.553000
58547,3,5,374,13,1,2020-12-15 15:21:20.410000
58547,3,5,375,13,1,2020-12-15 15:21:20.410000
58547,3,5,376,13,1,2020-12-15 15:21:20.410000
58547,3,5,377,13,1,2020-12-15 15:21:20.410000
58547,3,5,378,13,1,2020-12-15 15:21:20.410000
58547,3,5,379,13,1,2020-12-15 15:21:20.410000
58547,3,5,380,13,1,2020-12-15 15:21:20.410000
58547,3,5,381,13,1,2020-12-15 15:21:20.410000
58547,3,5,391,12,1,2020-12-15 15:21:20.410000
58547,3,5,392,12,1,2020-12-15 15:21:20.410000
58547,3,5,393,12,1,2020-12-15 15:21:20.410000
58547,3,5,394,12,1,2020-12-15 15:21:20.410000
58547,3,5,395,12,1,2020-12-15 15:21:20.410000
58547,3,5,396,12,1,2020-12-15 15:21:20.410000
58548,3,5,374,13,1,2020-12-15 15:24:17.087000
58548,3,5,375,13,1,2020-12-15 15:24:17.087000
58548,3,5,376,13,1,2020-12-15 15:24:17.087000
58548,3,5,377,13,1,2020-12-15 15:24:17.087000
58548,3,5,378,13,1,2020-12-15 15:24:17.087000
58548,3,5,379,13,1,2020-12-15 15:24:17.087000
58548,3,5,380,13,1,2020-12-15 15:24:17.087000
58548,3,5,381,13,1,2020-12-15 15:24:17.087000
58548,3,5,391,12,1,2020-12-15 15:24:17.087000
58548,3,5,392,12,1,2020-12-15 15:24:17.087000
58548,3,5,393,12,1,2020-12-15 15:24:17.087000
58548,3,5,394,12,1,2020-12-15 15:24:17.087000
58548,3,5,395,12,1,2020-12-15 15:24:17.087000
58548,3,5,396,12,1,2020-12-15 15:24:17.087000
58549,3,5,374,13,1,2020-12-18 13:24:31.730000
58549,3,5,375,13,1,2020-12-18 13:24:31.730000
58549,3,5,376,13,1,2020-12-18 13:24:31.730000
58549,3,5,377,13,1,2020-12-18 13:24:31.730000
58549,3,5,378,13,1,2020-12-18 13:24:31.730000
58549,3,5,379,13,1,2020-12-18 13:24:31.730000
58549,3,5,380,13,1,2020-12-18 13:24:31.730000
58549,3,5,381,13,1,2020-12-18 13:24:31.730000
58549,3,5,391,12,1,2020-12-18 13:24:31.730000
58549,3,5,392,12,1,2020-12-18 13:24:31.730000
58549,3,5,393,12,1,2020-12-18 13:24:31.730000
58549,3,5,394,12,1,2020-12-18 13:24:31.730000
58549,3,5,395,12,1,2020-12-18 13:24:31.730000
58549,3,5,396,12,1,2020-12-18 13:24:31.730000
58551,2,5,374,13,1,2020-12-18 13:23:17.373000
58551,2,5,375,13,1,2020-12-18 13:23:17.373000
58551,2,5,376,13,1,2020-12-18 13:23:17.373000
58551,2,5,377,13,1,2020-12-18 13:23:17.373000
58551,2,5,378,13,1,2020-12-18 13:23:17.373000
58551,2,5,379,13,1,2020-12-18 13:23:17.373000
58551,2,5,380,13,1,2020-12-18 13:23:17.373000
58551,2,5,381,13,1,2020-12-18 13:23:17.373000
58551,2,5,391,12,1,2020-12-18 13:23:17.373000
58551,2,5,392,12,1,2020-12-18 13:23:17.373000
58551,2,5,393,12,1,2020-12-18 13:23:17.373000
58551,2,5,394,12,1,2020-12-18 13:23:17.373000
58551,2,5,395,12,1,2020-12-18 13:23:17.373000
58551,2,5,396,12,1,2020-12-18 13:23:17.373000
58557,2,5,374,13,1,2020-12-21 16:18:53.863000
58557,2,5,375,13,1,2020-12-21 16:18:53.863000
58557,2,5,376,13,1,2020-12-21 16:18:53.863000
58557,2,5,377,13,1,2020-12-21 16:18:53.863000
58557,2,5,378,13,1,2020-12-21 16:18:53.863000
58557,2,5,379,13,1,2020-12-21 16:18:53.863000
58557,2,5,380,13,1,2020-12-21 16:18:53.863000
58557,2,5,381,13,1,2020-12-21 16:18:53.863000
58557,2,5,391,12,1,2020-12-21 16:18:53.863000
58557,2,5,392,12,1,2020-12-21 16:18:53.863000
58557,2,5,393,12,1,2020-12-21 16:18:53.863000
58557,2,5,394,12,1,2020-12-21 16:18:53.863000
58557,2,5,395,12,1,2020-12-21 16:18:53.863000
58557,2,5,396,12,1,2020-12-21 16:18:53.863000
58559,42,6,378,13,1,2026-07-31 14:24:56.073000
58559,42,6,379,13,1,2026-07-31 14:24:56.073000
58559,42,6,380,13,1,2026-07-31 14:24:56.073000
58559,42,6,381,13,1,2026-07-31 14:24:56.073000
58559,42,6,394,12,1,2026-07-31 14:24:56.073000
58559,42,6,395,12,1,2026-07-31 14:24:56.073000
58559,42,6,396,12,1,2026-07-31 14:24:56.073000
58561,2,5,374,13,1,2021-01-05 17:50:47.217000
58561,2,5,375,13,1,2021-01-05 17:50:47.217000
58561,2,5,376,13,1,2021-01-05 17:50:47.217000
58561,2,5,377,13,1,2021-01-05 17:50:47.217000
58561,2,5,378,13,1,2021-01-05 17:50:47.217000
58561,2,5,379,13,1,2021-01-05 17:50:47.217000
58561,2,5,380,13,1,2021-01-05 17:50:47.217000
58561,2,5,381,13,1,2021-01-05 17:50:47.217000
58561,2,5,391,12,1,2021-01-05 17:50:47.217000
58561,2,5,392,12,1,2021-01-05 17:50:47.217000
58561,2,5,393,12,1,2021-01-05 17:50:47.217000
58561,2,5,394,12,1,2021-01-05 17:50:47.217000
58561,2,5,395,12,1,2021-01-05 17:50:47.217000
58561,2,5,396,12,1,2021-01-05 17:50:47.217000
58562,3,5,228,9,2,2021-01-15 15:05:56.213000
58562,3,5,238,9,2,2021-01-15 15:05:56.213000
58562,3,5,239,8,1,2021-01-15 15:05:56.213000
58562,3,5,240,8,1,2021-01-15 15:05:56.213000
58563,3,5,228,9,2,2021-01-15 14:48:26.830000
58563,3,5,238,9,2,2021-01-15 14:48:26.830000
58563,3,5,239,8,1,2021-01-15 14:48:26.830000
58563,3,5,240,8,1,2021-01-15 14:48:26.830000
58565,52,6,340,12,1,2026-08-04 19:42:55.923000
58565,52,6,341,12,1,2026-08-04 19:42:55.923000
58565,52,6,342,12,1,2026-08-04 19:42:55.923000
58565,52,6,343,12,1,2026-08-04 19:42:55.923000
58565,52,6,344,12,1,2026-08-04 19:42:55.923000
58565,52,6,345,12,1,2026-08-04 19:42:55.923000
58565,52,6,346,12,1,2026-08-04 19:42:55.923000
58565,52,6,347,12,1,2026-08-04 19:42:55.923000
58565,52,6,348,12,1,2026-08-04 19:42:55.923000
58565,52,6,349,12,1,2026-08-04 19:42:55.923000
58565,52,6,350,12,1,2026-08-04 19:42:55.923000
58565,52,6,351,12,1,2026-08-04 19:42:55.923000
58565,52,6,352,12,1,2026-08-04 19:42:55.923000
58565,52,6,353,12,1,2026-08-04 19:42:55.923000
58565,52,6,354,12,1,2026-08-04 19:42:55.923000
58565,52,6,355,12,1,2026-08-04 19:42:55.923000
58565,52,6,356,12,1,2026-08-04 19:42:55.923000
58565,52,6,357,12,1,2026-08-04 19:42:55.923000
58565,52,6,358,12,1,2026-08-04 19:42:55.923000
58565,52,6,359,12,1,2026-08-04 19:42:55.923000
58565,52,6,360,12,1,2026-08-04 19:42:55.923000
58565,52,6,361,12,1,2026-08-04 19:42:55.923000
58565,52,6,362,12,1,2026-08-04 19:42:55.923000
58565,52,6,363,12,1,2026-08-04 19:42:55.923000
58565,52,6,364,12,1,2026-08-04 19:42:55.923000
58565,52,6,365,12,1,2026-08-04 19:42:55.923000
58565,52,6,366,12,1,2026-08-04 19:42:55.923000
58565,52,6,367,12,1,2026-08-04 19:42:55.923000
58568,2,5,143,8,1,2020-12-22 18:46:41.880000
58568,2,5,144,8,1,2020-12-22 18:46:41.880000
58568,2,5,145,8,1,2020-12-22 18:46:41.880000
58568,2,5,146,8,1,2020-12-22 18:46:41.880000
58568,2,5,147,9,1,2020-12-22 18:46:41.880000
58568,2,5,148,9,1,2020-12-22 18:46:41.880000
58568,2,5,149,9,1,2020-12-22 18:46:41.880000
58568,2,5,151,9,1,2020-12-22 18:46:41.880000
58568,2,5,264,8,1,2020-12-22 18:46:41.880000
58568,2,5,265,9,1,2020-12-22 18:46:41.880000
58568,2,5,266,8,1,2020-12-22 18:46:41.880000
58568,2,5,267,9,1,2020-12-22 18:46:41.880000
58568,2,5,268,8,1,2020-12-22 18:46:41.880000
58573,13,6,368,12,1,2026-02-06 13:52:48.287000
58573,13,6,369,12,1,2026-02-06 13:52:48.287000
58573,13,6,370,12,1,2026-02-06 13:52:48.287000
58573,13,6,371,12,1,2026-02-06 13:52:48.287000
58573,13,6,372,12,1,2026-02-06 13:52:48.287000
58575,38,6,319,12,1,2026-01-23 14:10:48.820000
58575,38,6,320,12,1,2026-01-23 14:10:48.820000
58575,38,6,321,12,1,2026-01-23 14:10:48.820000
58575,38,6,322,12,1,2026-01-23 14:10:48.820000
58575,38,6,323,12,1,2026-01-23 14:10:48.820000
58575,38,6,325,12,1,2026-01-23 14:10:48.820000
58575,38,6,326,12,1,2026-01-23 14:10:48.820000
58575,38,6,330,12,1,2026-01-23 14:10:48.820000
58575,38,6,335,12,1,2026-01-23 14:10:48.820000
58575,38,6,336,12,1,2026-01-23 14:10:48.820000
58575,38,6,337,12,1,2026-01-23 14:10:48.820000
58575,38,6,338,12,1,2026-01-23 14:10:48.820000
58577,33,6,370,12,1,2026-01-23 14:18:05.300000
58577,33,6,371,12,1,2026-01-23 14:18:05.300000
58577,33,6,372,12,1,2026-01-23 14:18:05.300000
58582,20,6,228,9,2,2026-07-27 16:51:59.780000
58582,20,6,238,9,2,2026-07-27 16:51:59.780000
58582,20,6,239,8,1,2026-07-27 16:51:59.780000
58582,20,6,240,8,1,2026-07-27 16:51:59.780000
58587,5,5,368,12,1,2021-01-29 15:49:49.080000
58587,5,5,369,12,1,2021-01-29 15:49:49.080000
58587,5,5,370,12,1,2021-01-29 15:49:49.080000
58587,5,5,371,12,1,2021-01-29 15:49:49.080000
58587,5,5,372,12,1,2021-01-29 15:49:49.080000
58592,19,6,368,12,1,2025-09-26 14:06:34.033000
58592,19,6,369,12,1,2025-09-26 14:06:34.033000
58592,19,6,370,12,1,2025-09-26 14:06:34.033000
58592,19,6,371,12,1,2025-09-26 14:06:34.033000
58592,19,6,372,12,1,2025-09-26 14:06:34.033000
58596,2,5,360,12,1,2021-02-05 17:18:36.373000
58596,2,5,361,12,1,2021-02-05 17:18:36.373000
58596,2,5,362,12,1,2021-02-05 17:18:36.373000
58596,2,5,363,12,1,2021-02-05 17:18:36.373000
58596,2,5,364,12,1,2021-02-05 17:18:36.373000
58596,2,5,365,12,1,2021-02-05 17:18:36.373000
58596,2,5,366,12,1,2021-02-05 17:18:36.373000
58596,2,5,367,12,1,2021-02-05 17:18:36.373000
58598,2,5,340,12,1,2021-02-05 17:18:03.037000
58598,2,5,341,12,1,2021-02-05 17:18:03.037000
58598,2,5,342,12,1,2021-02-05 17:18:03.037000
58598,2,5,343,12,1,2021-02-05 17:18:03.037000
58598,2,5,344,12,1,2021-02-05 17:18:03.037000
58598,2,5,345,12,1,2021-02-05 17:18:03.037000
58598,2,5,346,12,1,2021-02-05 17:18:03.037000
58598,2,5,347,12,1,2021-02-05 17:18:03.037000
58598,2,5,348,12,1,2021-02-05 17:18:03.037000
58598,2,5,349,12,1,2021-02-05 17:18:03.037000
58598,2,5,350,12,1,2021-02-05 17:18:03.037000
58598,2,5,351,12,1,2021-02-05 17:18:03.037000
58598,2,5,352,12,1,2021-02-05 17:18:03.037000
58598,2,5,353,12,1,2021-02-05 17:18:03.037000
58598,2,5,354,12,1,2021-02-05 17:18:03.037000
58598,2,5,355,12,1,2021-02-05 17:18:03.037000
58598,2,5,356,12,1,2021-02-05 17:18:03.037000
58598,2,5,357,12,1,2021-02-05 17:18:03.037000
58598,2,5,358,12,1,2021-02-05 17:18:03.037000
58598,2,5,359,12,1,2021-02-05 17:18:03.037000
58607,6,5,374,13,1,2021-03-04 13:41:31.113000
58607,6,5,375,13,1,2021-03-04 13:41:31.113000
58607,6,5,376,13,1,2021-03-04 13:41:31.113000
58607,6,5,377,13,1,2021-03-04 13:41:31.113000
58607,6,5,378,13,1,2021-03-04 13:41:31.113000
58607,6,5,379,13,1,2021-03-04 13:41:31.113000
58607,6,5,380,13,1,2021-03-04 13:41:31.113000
58607,6,5,381,13,1,2021-03-04 13:41:31.113000
58607,6,5,391,12,1,2021-03-04 13:41:31.113000
58607,6,5,392,12,1,2021-03-04 13:41:31.113000
58607,6,5,393,12,1,2021-03-04 13:41:31.113000
58607,6,5,394,12,1,2021-03-04 13:41:31.113000
58607,6,5,395,12,1,2021-03-04 13:41:31.113000
58607,6,5,396,12,1,2021-03-04 13:41:31.113000
58609,7,6,500,8,1,2026-07-14 22:43:02.547000
58609,7,6,501,8,1,2026-07-14 22:43:02.547000
58609,7,6,502,8,1,2026-07-14 22:43:02.547000
58609,7,6,504,9,1,2026-07-14 22:43:02.547000
58609,7,6,505,9,1,2026-07-14 22:43:02.547000
58609,7,6,506,9,1,2026-07-14 22:43:02.547000
58609,7,6,507,13,1,2026-07-14 22:43:02.547000
58609,7,6,508,13,1,2026-07-14 22:43:02.547000
58609,7,6,509,13,1,2026-07-14 22:43:02.547000
58609,7,6,510,13,1,2026-07-14 22:43:02.547000
58609,7,6,511,13,1,2026-07-14 22:43:02.547000
58609,7,6,512,13,1,2026-07-14 22:43:02.547000
58609,7,6,513,13,1,2026-07-14 22:43:02.547000
58609,7,6,514,13,1,2026-07-14 22:43:02.547000
58609,7,6,515,13,1,2026-07-14 22:43:02.547000
58609,7,6,516,13,1,2026-07-14 22:43:02.547000
58609,7,6,517,13,1,2026-07-14 22:43:02.547000
58609,7,6,519,13,1,2026-07-14 22:43:02.547000
58609,7,6,520,13,1,2026-07-14 22:43:02.547000
58609,7,6,521,13,1,2026-07-14 22:43:02.547000
58609,7,6,522,13,1,2026-07-14 22:43:02.547000
58609,7,6,523,13,1,2026-07-14 22:43:02.547000
58613,4,5,228,9,2,2021-03-10 15:03:10.937000
58613,4,5,238,9,2,2021-03-10 15:03:10.937000
58613,4,5,239,8,1,2021-03-10 15:03:10.937000
58613,4,5,240,8,1,2021-03-10 15:03:10.937000
58614,3,5,269,8,1,2021-02-19 18:25:15.790000
58614,3,5,270,8,1,2021-02-19 18:25:15.790000
58614,3,5,271,8,1,2021-02-19 18:25:15.790000
58614,3,5,273,9,1,2021-02-19 18:25:15.790000
58614,3,5,274,9,1,2021-02-19 18:25:15.790000
58614,3,5,275,9,1,2021-02-19 18:25:15.790000
58614,3,5,297,13,1,2021-02-19 18:25:15.790000
58614,3,5,298,13,1,2021-02-19 18:25:15.790000
58614,3,5,299,13,1,2021-02-19 18:25:15.790000
58614,3,5,300,13,1,2021-02-19 18:25:15.790000
58614,3,5,301,13,1,2021-02-19 18:25:15.790000
58614,3,5,302,13,1,2021-02-19 18:25:15.790000
58614,3,5,303,13,1,2021-02-19 18:25:15.790000
58614,3,5,304,13,1,2021-02-19 18:25:15.790000
58614,3,5,305,13,1,2021-02-19 18:25:15.790000
58614,3,5,306,13,1,2021-02-19 18:25:15.790000
58614,3,5,307,13,1,2021-02-19 18:25:15.790000
58614,3,5,309,13,1,2021-02-19 18:25:15.790000
58614,3,5,310,13,1,2021-02-19 18:25:15.790000
58614,3,5,311,13,1,2021-02-19 18:25:15.790000
58614,3,5,312,13,1,2021-02-19 18:25:15.790000
58614,3,5,313,13,1,2021-02-19 18:25:15.790000
58618,3,5,374,13,1,2021-02-17 14:15:55.860000
58618,3,5,375,13,1,2021-02-17 14:15:55.860000
58618,3,5,376,13,1,2021-02-17 14:15:55.860000
58618,3,5,377,13,1,2021-02-17 14:15:55.860000
58618,3,5,378,13,1,2021-02-17 14:15:55.860000
58618,3,5,379,13,1,2021-02-17 14:15:55.860000
58618,3,5,380,13,1,2021-02-17 14:15:55.860000
58618,3,5,381,13,1,2021-02-17 14:15:55.860000
58618,3,5,391,12,1,2021-02-17 14:15:55.860000
58618,3,5,392,12,1,2021-02-17 14:15:55.860000
58618,3,5,393,12,1,2021-02-17 14:15:55.860000
58618,3,5,394,12,1,2021-02-17 14:15:55.860000
58618,3,5,395,12,1,2021-02-17 14:15:55.860000
58618,3,5,396,12,1,2021-02-17 14:15:55.860000
58622,2,5,374,13,1,2021-02-23 14:38:02.567000
58622,2,5,375,13,1,2021-02-23 14:38:02.567000
58622,2,5,376,13,1,2021-02-23 14:38:02.567000
58622,2,5,377,13,1,2021-02-23 14:38:02.567000
58622,2,5,378,13,1,2021-02-23 14:38:02.567000
58622,2,5,379,13,1,2021-02-23 14:38:02.567000
58622,2,5,380,13,1,2021-02-23 14:38:02.567000
58622,2,5,381,13,1,2021-02-23 14:38:02.567000
58622,2,5,391,12,1,2021-02-23 14:38:02.567000
58622,2,5,392,12,1,2021-02-23 14:38:02.567000
58622,2,5,393,12,1,2021-02-23 14:38:02.567000
58622,2,5,394,12,1,2021-02-23 14:38:02.567000
58622,2,5,395,12,1,2021-02-23 14:38:02.567000
58622,2,5,396,12,1,2021-02-23 14:38:02.567000
58624,2,5,143,8,1,2021-02-02 18:51:18.717000
58624,2,5,144,8,1,2021-02-02 18:51:18.717000
58624,2,5,145,8,1,2021-02-02 18:51:18.717000
58624,2,5,146,8,1,2021-02-02 18:51:18.717000
58624,2,5,147,9,1,2021-02-02 18:51:18.717000
58624,2,5,148,9,1,2021-02-02 18:51:18.717000
58624,2,5,149,9,1,2021-02-02 18:51:18.717000
58624,2,5,151,9,1,2021-02-02 18:51:18.717000
58624,2,5,264,8,1,2021-02-02 18:51:18.717000
58624,2,5,265,9,1,2021-02-02 18:51:18.717000
58624,2,5,266,8,1,2021-02-02 18:51:18.717000
58624,2,5,267,9,1,2021-02-02 18:51:18.717000
58624,2,5,268,8,1,2021-02-02 18:51:18.717000
58628,5,5,269,8,1,2021-02-19 18:09:12.397000
58628,5,5,270,8,1,2021-02-19 18:09:12.397000
58628,5,5,271,8,1,2021-02-19 18:09:12.397000
58628,5,5,273,9,1,2021-02-19 18:09:12.397000
58628,5,5,274,9,1,2021-02-19 18:09:12.397000
58628,5,5,275,9,1,2021-02-19 18:09:12.397000
58628,5,5,297,13,1,2021-02-19 18:09:12.397000
58628,5,5,298,13,1,2021-02-19 18:09:12.397000
58628,5,5,299,13,1,2021-02-19 18:09:12.397000
58628,5,5,300,13,1,2021-02-19 18:09:12.397000
58628,5,5,301,13,1,2021-02-19 18:09:12.397000
58628,5,5,302,13,1,2021-02-19 18:09:12.397000
58628,5,5,303,13,1,2021-02-19 18:09:12.397000
58628,5,5,304,13,1,2021-02-19 18:09:12.397000
58628,5,5,305,13,1,2021-02-19 18:09:12.397000
58628,5,5,306,13,1,2021-02-19 18:09:12.397000
58628,5,5,307,13,1,2021-02-19 18:09:12.397000
58628,5,5,308,13,1,2021-02-19 18:09:12.397000
58628,5,5,309,13,1,2021-02-19 18:09:12.397000
58628,5,5,310,13,1,2021-02-19 18:09:12.397000
58628,5,5,311,13,1,2021-02-19 18:09:12.397000
58628,5,5,312,13,1,2021-02-19 18:09:12.397000
58628,5,5,313,13,1,2021-02-19 18:09:12.397000
58629,2,5,374,13,1,2021-03-10 14:46:53.723000
58629,2,5,375,13,1,2021-03-10 14:46:53.723000
58629,2,5,376,13,1,2021-03-10 14:46:53.723000
58629,2,5,377,13,1,2021-03-10 14:46:53.723000
58629,2,5,378,13,1,2021-03-10 14:46:53.723000
58629,2,5,379,13,1,2021-03-10 14:46:53.723000
58629,2,5,380,13,1,2021-03-10 14:46:53.723000
58629,2,5,381,13,1,2021-03-10 14:46:53.723000
58629,2,5,391,12,1,2021-03-10 14:46:53.723000
58629,2,5,392,12,1,2021-03-10 14:46:53.723000
58629,2,5,393,12,1,2021-03-10 14:46:53.723000
58629,2,5,394,12,1,2021-03-10 14:46:53.723000
58629,2,5,395,12,1,2021-03-10 14:46:53.723000
58629,2,5,396,12,1,2021-03-10 14:46:53.723000
58630,2,5,269,8,1,2021-02-18 17:51:35.873000
58630,2,5,270,8,1,2021-02-18 17:51:35.873000
58630,2,5,271,8,1,2021-02-18 17:51:35.873000
58630,2,5,273,9,1,2021-02-18 17:51:35.873000
58630,2,5,274,9,1,2021-02-18 17:51:35.873000
58630,2,5,275,9,1,2021-02-18 17:51:35.873000
58630,2,5,297,13,1,2021-02-18 17:51:35.873000
58630,2,5,298,13,1,2021-02-18 17:51:35.873000
58630,2,5,299,13,1,2021-02-18 17:51:35.873000
58630,2,5,300,13,1,2021-02-18 17:51:35.873000
58630,2,5,301,13,1,2021-02-18 17:51:35.873000
58630,2,5,302,13,1,2021-02-18 17:51:35.873000
58630,2,5,303,13,1,2021-02-18 17:51:35.873000
58630,2,5,304,13,1,2021-02-18 17:51:35.873000
58630,2,5,305,13,1,2021-02-18 17:51:35.873000
58630,2,5,306,13,1,2021-02-18 17:51:35.873000
58630,2,5,307,13,1,2021-02-18 17:51:35.873000
58630,2,5,309,13,1,2021-02-18 17:51:35.873000
58630,2,5,310,13,1,2021-02-18 17:51:35.873000
58630,2,5,311,13,1,2021-02-18 17:51:35.873000
58630,2,5,312,13,1,2021-02-18 17:51:35.873000
58630,2,5,313,13,1,2021-02-18 17:51:35.873000
58634,5,5,360,12,1,2021-03-04 22:35:45.747000
58634,5,5,361,12,1,2021-03-04 22:35:45.747000
58634,5,5,362,12,1,2021-03-04 22:35:45.747000
58634,5,5,363,12,1,2021-03-04 22:35:45.747000
58634,5,5,364,12,1,2021-03-04 22:35:45.747000
58634,5,5,365,12,1,2021-03-04 22:35:45.747000
58634,5,5,366,12,1,2021-03-04 22:35:45.747000
58634,5,5,367,12,1,2021-03-04 22:35:45.747000
58635,4,5,340,12,1,2021-03-04 22:42:42.983000
58635,4,5,341,12,1,2021-03-04 22:42:42.983000
58635,4,5,342,12,1,2021-03-04 22:42:42.983000
58635,4,5,343,12,1,2021-03-04 22:42:42.983000
58635,4,5,344,12,1,2021-03-04 22:42:42.983000
58635,4,5,345,12,1,2021-03-04 22:42:42.983000
58635,4,5,346,12,1,2021-03-04 22:42:42.983000
58635,4,5,347,12,1,2021-03-04 22:42:42.983000
58635,4,5,348,12,1,2021-03-04 22:42:42.983000
58635,4,5,349,12,1,2021-03-04 22:42:42.983000
58635,4,5,350,12,1,2021-03-04 22:42:42.983000
58635,4,5,351,12,1,2021-03-04 22:42:42.983000
58635,4,5,352,12,1,2021-03-04 22:42:42.983000
58635,4,5,353,12,1,2021-03-04 22:42:42.983000
58635,4,5,354,12,1,2021-03-04 22:42:42.983000
58635,4,5,355,12,1,2021-03-04 22:42:42.983000
58635,4,5,356,12,1,2021-03-04 22:42:42.983000
58635,4,5,357,12,1,2021-03-04 22:42:42.983000
58635,4,5,358,12,1,2021-03-04 22:42:42.983000
58635,4,5,359,12,1,2021-03-04 22:42:42.983000
58639,9,5,360,12,1,2021-03-04 21:19:19.190000
58639,9,5,361,12,1,2021-03-04 21:19:19.190000
58639,9,5,362,12,1,2021-03-04 21:19:19.190000
58639,9,5,363,12,1,2021-03-04 21:19:19.190000
58639,9,5,364,12,1,2021-03-04 21:19:19.190000
58639,9,5,365,12,1,2021-03-04 21:19:19.190000
58639,9,5,366,12,1,2021-03-04 21:19:19.190000
58639,9,5,367,12,1,2021-03-04 21:19:19.190000
58640,5,5,340,12,1,2021-03-04 21:57:36.313000
58640,5,5,341,12,1,2021-03-04 21:57:36.313000
58640,5,5,342,12,1,2021-03-04 21:57:36.313000
58640,5,5,343,12,1,2021-03-04 21:57:36.313000
58640,5,5,344,12,1,2021-03-04 21:57:36.313000
58640,5,5,345,12,1,2021-03-04 21:57:36.313000
58640,5,5,346,12,1,2021-03-04 21:57:36.313000
58640,5,5,347,12,1,2021-03-04 21:57:36.313000
58640,5,5,348,12,1,2021-03-04 21:57:36.313000
58640,5,5,349,12,1,2021-03-04 21:57:36.313000
58640,5,5,350,12,1,2021-03-04 21:57:36.313000
58640,5,5,351,12,1,2021-03-04 21:57:36.313000
58640,5,5,352,12,1,2021-03-04 21:57:36.313000
58640,5,5,353,12,1,2021-03-04 21:57:36.313000
58640,5,5,354,12,1,2021-03-04 21:57:36.313000
58640,5,5,355,12,1,2021-03-04 21:57:36.313000
58640,5,5,356,12,1,2021-03-04 21:57:36.313000
58640,5,5,357,12,1,2021-03-04 21:57:36.313000
58640,5,5,358,12,1,2021-03-04 21:57:36.313000
58640,5,5,359,12,1,2021-03-04 21:57:36.313000
58641,4,6,374,13,1,2021-02-10 21:01:14.080000
58641,4,6,375,13,1,2021-02-10 21:01:14.080000
58641,4,6,376,13,1,2021-02-10 21:01:14.080000
58641,4,6,377,13,1,2021-02-10 21:01:14.080000
58641,4,6,378,13,1,2021-02-10 21:01:14.080000
58641,4,6,379,13,1,2021-02-10 21:01:14.080000
58641,4,6,380,13,1,2021-02-10 21:01:14.080000
58641,4,6,381,13,1,2021-02-10 21:01:14.080000
58641,4,6,391,12,1,2021-02-10 21:01:14.080000
58641,4,6,392,12,1,2021-02-10 21:01:14.080000
58641,4,6,393,12,1,2021-02-10 21:01:14.080000
58641,4,6,394,12,1,2021-02-10 21:01:14.080000
58641,4,6,395,12,1,2021-02-10 21:01:14.080000
58641,4,6,396,12,1,2021-02-10 21:01:14.080000
58647,3,5,228,9,2,2021-03-10 15:46:33.010000
58647,3,5,238,9,2,2021-03-10 15:46:33.010000
58647,3,5,239,8,1,2021-03-10 15:46:33.010000
58647,3,5,240,8,1,2021-03-10 15:46:33.010000
58649,13,6,500,8,1,2026-07-16 16:30:42
58649,13,6,501,8,1,2026-07-16 16:30:42
58649,13,6,502,8,1,2026-07-16 16:30:42
58649,13,6,504,9,1,2026-07-16 16:30:42
58649,13,6,505,9,1,2026-07-16 16:30:42
58649,13,6,506,9,1,2026-07-16 16:30:42
58649,13,6,507,13,1,2026-07-16 16:30:42
58649,13,6,508,13,1,2026-07-16 16:30:42
58649,13,6,509,13,1,2026-07-16 16:30:42
58649,13,6,510,13,1,2026-07-16 16:30:42
58649,13,6,511,13,1,2026-07-16 16:30:42
58649,13,6,512,13,1,2026-07-16 16:30:42
58649,13,6,513,13,1,2026-07-16 16:30:42
58649,13,6,514,13,1,2026-07-16 16:30:42
58649,13,6,515,13,1,2026-07-16 16:30:42
58649,13,6,516,13,1,2026-07-16 16:30:42
58649,13,6,517,13,1,2026-07-16 16:30:42
58649,13,6,519,13,1,2026-07-16 16:30:42
58649,13,6,520,13,1,2026-07-16 16:30:42
58649,13,6,521,13,1,2026-07-16 16:30:42
58649,13,6,522,13,1,2026-07-16 16:30:42
58649,13,6,523,13,1,2026-07-16 16:30:42
58650,4,1,374,13,1,2021-04-13 12:53:26.580000
58650,4,1,375,13,1,2021-04-13 12:53:26.580000
58650,4,1,376,13,1,2021-04-13 12:53:26.580000
58650,4,1,377,13,1,2021-04-13 12:53:26.580000
58650,4,1,378,13,1,2021-04-13 12:53:26.580000
58650,4,1,379,13,1,2021-04-13 12:53:26.580000
58650,4,1,380,13,1,2021-04-13 12:53:26.580000
58650,4,1,381,13,1,2021-04-13 12:53:26.580000
58650,4,1,391,12,1,2021-04-13 12:53:26.580000
58650,4,1,392,12,1,2021-04-13 12:53:26.580000
58650,4,1,393,12,1,2021-04-13 12:53:26.580000
58650,4,1,394,12,1,2021-04-13 12:53:26.580000
58650,4,1,395,12,1,2021-04-13 12:53:26.580000
58650,4,1,396,12,1,2021-04-13 12:53:26.580000
58652,29,6,374,13,1,2026-07-28 16:14:05.470000
58652,29,6,375,13,1,2026-07-28 16:14:05.470000
58652,29,6,376,13,1,2026-07-28 16:14:05.470000
58652,29,6,377,13,1,2026-07-28 16:14:05.470000
58652,29,6,378,13,1,2026-07-28 16:14:05.470000
58652,29,6,379,13,1,2026-07-28 16:14:05.470000
