article_id,article_version,hcpc_modifier_group,paragraph,last_updated
59244,18,1,<p>N/A</p>,2026-02-23 13:14:49.753000
59254,3,1,,2022-09-20 12:24:34.207000
59257,11,1,,2024-12-18 15:04:20.317000
59259,8,1,,2024-11-20 13:59:46.553000
59261,7,1,<p>N/A</p>,2025-09-17 17:20:52.903000
59268,27,1,,2025-01-24 14:03:22.820000
59270,26,1,,2025-01-24 14:03:59.237000
59295,6,1,,2025-04-16 19:11:30.930000
59299,12,1,,2025-12-01 15:23:23.657000
59311,10,1,,2026-07-14 22:42:55.433000
59318,13,1,,2026-02-19 15:11:00.757000
59323,4,1,,2024-12-03 17:14:53.743000
59332,15,1,,2026-04-17 13:36:17.670000
59350,27,1,<p>N/A</p>,2026-04-28 18:58:12.977000
59371,7,1,,2026-02-04 14:05:57.993000
59374,14,1,,2025-09-18 20:03:02.383000
59380,3,1,<p>N/A</p>,2024-06-28 13:40:37.260000
59382,4,1,<p>N/A</p>,2024-06-28 11:41:21.433000
59386,4,1,<p>N/A</p>,2026-01-12 13:44:34.160000
59416,14,1,<p>N/A</p>,2026-07-30 19:17:11.113000
59423,4,1,,2026-02-19 16:30:13.340000
59429,4,1,,2026-04-20 12:35:40.393000
59434,19,1,<p>N/A</p>,2025-09-16 17:56:25.763000
59449,2,1,,2023-06-01 15:03:46.597000
59462,4,1,,2024-08-01 12:59:19.270000
59466,7,1,,2026-02-23 13:14:48.870000
59470,4,1,,2024-06-07 12:15:47.500000
59472,4,1,,2024-08-01 13:59:00.243000
59474,4,1,,2025-05-13 19:14:46.270000
59476,4,1,,2024-08-02 14:22:52.293000
59480,10,1,,2025-09-18 19:56:26.297000
59482,4,1,,2025-06-11 12:11:53.100000
59484,8,1,,2025-01-02 16:02:05.223000
59487,15,1,,2026-07-14 22:43:04.250000
59491,7,1,,2023-07-21 14:46:30.857000
59498,10,1,,2026-01-27 16:44:14.453000
59505,5,1,<p>N/A</p>,2026-01-12 13:44:34.297000
59509,5,1,<p>N/A</p>,2026-01-26 13:24:19.183000
59513,4,1,<p>N/A</p>,2026-01-12 13:44:33.633000
59521,11,1,,2026-01-12 13:44:34.247000
59529,10,1,,2025-08-01 00:24:30.960000
59536,7,1,,2025-01-23 20:22:48.890000
59549,5,1,,2026-06-18 12:54:10.350000
59551,5,1,,2026-06-18 12:47:39.087000
59553,11,1,,2026-01-22 20:10:15.837000
59560,4,1,,2026-04-16 17:53:00.007000
59561,3,1,,2023-09-19 20:27:06.120000
59595,4,1,,2026-07-14 22:43:00.430000
59608,32,1,,2026-04-04 15:22:20.290000
59624,19,1,,2026-03-30 15:54:26.823000
59632,23,1,,2026-07-16 15:39:29.810000
59634,10,1,,2026-04-02 13:25:16.813000
59636,34,1,,2026-07-21 12:44:17.317000
59641,35,1,<p>N/A</p>,2026-07-21 12:13:50.850000
59646,19,1,,2026-07-24 12:24:46.280000
59649,30,1,<p>N/A</p>,2026-07-24 11:56:06.627000
59654,4,1,<p>N/A</p>,2024-05-21 14:17:38.887000
59657,9,1,,2025-09-16 14:35:04.143000
59664,17,1,,2026-05-21 13:59:58.010000
59668,29,1,"<p>It is the provider&#8217;s responsibility to assess the applicability of modifiers and to select the appropriate modifier in accordance with the medical record. Any modifier submitted on a claim must be valid and effective for the date of service reported. Identified payment modifiers, those that directly affect reimbursement, must be listed first. Informational or statistical modifiers must be listed after the payment modifiers, in any order, if there are multiple modifiers applicable.</p>
<p><strong>Note: </strong>The modifier table is not an exhaustive list of coding related modifiers. Providers must append any additional modifiers necessary to accurately reflect the services rendered.</p>",2026-04-24 14:05:55.377000
59672,8,1,,2026-01-27 16:33:59.727000
59674,18,1,"<p>It is the provider&#8217;s responsibility to assess the applicability of modifiers and to select the appropriate modifier in accordance with the medical record. Any modifier submitted on a claim must be valid and effective for the date of service reported. Identified payment modifiers, those that directly affect reimbursement, must be listed first. Informational or statistical modifiers must be listed after the payment modifiers, in any order, if there are multiple modifiers applicable.</p>
<p><strong>Note:</strong> The modifier table is not an exhaustive list of coding related modifiers. Providers must append any additional modifiers necessary to accurately reflect the services rendered.</p>",2026-04-24 14:06:43.693000
59682,4,1,,2024-12-27 21:50:19.290000
59695,12,1,,2025-12-23 11:46:35.397000
59707,25,1,,2026-07-15 22:27:39.037000
59713,5,1,,2024-05-20 14:00:20.610000
59714,16,1,,2026-04-02 13:24:43.850000
59716,8,1,,2026-01-05 14:14:54.877000
59718,10,1,,2026-01-20 13:10:48.170000
59721,6,1,,2026-01-16 14:27:39.507000
59723,10,1,,2026-01-27 16:24:57.060000
59725,3,1,,2024-05-23 12:18:31.410000
59726,19,1,,2026-04-04 15:22:57.470000
59727,4,1,<p>N/A</p>,2024-05-23 22:26:32.117000
59728,4,1,<p>N/A</p>,2024-05-23 22:28:12.390000
59733,10,1,,2026-07-14 22:42:58.460000
59752,4,1,,2025-09-16 14:35:04.500000
59764,16,1,,2026-01-23 14:18:48.983000
59766,29,1,,2026-01-23 14:11:37.897000
59769,9,1,,2025-12-23 12:01:46.863000
59805,20,1,"<p>Please note that when selecting the appropriate codes for cataract surgery, always indicate laterality of the operated eye using HCPCS Level II modifier ""LT"" or ""RT,"" as appropriate. <br />Bilateral procedures should be indicated by the appropriate modifier for bilateral procedures (-50).</p>
<p><strong>Modifier &ndash;78</strong> <em>Unplanned return to the operating/procedure room by the same physician or other qualified health professional following initial procedure for a related procedure during the postoperative period.</em></p>
<p><strong>Modifier &ndash;79</strong> <em>Unrelated procedure or service by the same physician during the postoperative period.</em> The procedure could be unrelated because it is performed in the other eye. Or it could be a new problem, not related to the initial surgery of the same eye.</p>",2026-07-24 11:49:35.257000
59807,8,1,,2026-07-27 12:14:39.013000
59808,2,1,,2024-05-21 16:54:12.890000
59809,10,1,,2026-04-29 15:08:31.940000
59811,5,1,,2026-01-20 20:47:46.393000
59813,6,1,,2026-01-22 18:57:23.457000
59819,18,1,,2025-09-16 14:35:05.123000
59827,7,1,,2025-11-10 14:25:37.917000
59835,8,1,,2026-01-26 13:24:19.447000
59847,8,1,,2025-09-16 12:46:06.280000
59849,8,1,,2025-09-18 14:46:43.983000
59860,5,1,,2025-08-22 15:36:03.837000
59862,7,1,,2025-09-19 17:11:59.580000
59866,6,1,,2026-05-28 13:18:08.430000
59868,8,1,,2026-01-12 13:44:33.783000
59872,9,1,,2026-01-26 13:24:19.123000
59878,4,1,,2025-01-24 20:11:21.277000
59880,3,1,,2025-02-18 17:08:41.970000
59882,9,1,,2026-05-26 12:23:25.907000
59892,2,1,,2024-08-16 18:25:16.317000
59898,2,1,,2024-09-23 12:27:59.267000
59906,6,1,<p>N/A</p>,2025-10-22 15:46:02.277000
59908,6,1,<p>N/A</p>,2025-09-17 18:40:36.007000
59915,27,1,,2026-07-15 21:12:16.787000
59919,5,1,,2025-11-14 13:10:49.333000
59933,9,1,<p>N/A</p>,2024-10-04 15:29:35.927000
59939,5,1,,2025-11-18 17:41:35.423000
59940,5,1,<p>N/A</p>,2024-10-04 15:30:23.083000
59960,3,1,,2025-01-31 15:27:56.180000
59971,3,1,,2025-09-05 14:00:09.333000
59973,7,1,,2026-07-14 22:42:55.333000
59976,4,1,,2025-10-27 12:06:19.830000
59981,3,1,,2025-09-03 10:53:52.297000
60145,6,1,,2025-07-09 12:21:59.677000
60146,6,1,,2026-07-08 13:05:47.013000
60151,6,1,<p>N/A</p>,2025-07-11 15:54:49.263000
60152,8,1,<p>N/A</p>,2026-07-31 21:13:48.920000
60154,6,1,<p>N/A</p>,2025-07-11 15:55:34.840000
60155,6,1,<p>N/A</p>,2026-07-31 21:16:02
60160,6,1,,2025-07-10 11:35:33.750000
60161,4,1,,2026-07-08 12:55:18.083000
60176,18,1,<p>N/A</p>,2026-07-14 22:43:03.667000
60177,5,1,,2025-05-09 11:26:42.007000
60178,3,1,<p>N/A</p>,2025-05-06 21:48:45.010000
60179,4,1,<p>N/A</p>,2025-05-06 21:54:09.690000
60180,4,1,,2025-05-08 12:36:56.677000
60181,12,1,,2026-04-06 19:39:37.703000
60184,3,1,,2025-05-08 17:54:13.997000
60185,11,1,,2026-04-29 18:55:07.023000
60194,2,1,,2025-05-06 15:04:53.310000
60195,4,1,,2025-05-22 20:22:10.480000
60196,4,1,,2025-05-22 20:22:41.960000
60204,7,1,,2025-08-18 13:50:43.887000
60205,4,1,,2026-06-19 12:57:32.027000
60210,3,1,,2025-05-08 20:58:52.597000
60211,10,1,,2026-04-06 16:14:57.447000
60212,2,1,,2025-05-07 16:57:58.687000
60213,13,1,<p>N/A</p>,2026-04-10 11:53:59.137000
60214,4,1,,2025-08-21 18:29:10.443000
60215,4,1,,2026-06-19 12:14:49.340000
60216,4,1,,2025-08-22 14:21:18.023000
60217,4,1,,2026-06-19 13:17:57.073000
60221,3,1,,2025-09-19 13:10:02.350000
60222,4,1,,2026-05-14 12:45:24.343000
60234,3,1,,2025-07-17 14:52:46.063000
60235,3,1,,2025-08-18 14:00:07.680000
60238,3,1,,2025-08-22 13:39:42.150000
60240,3,1,,2025-08-21 18:28:20.760000
60244,2,1,,2025-09-18 15:32:47.117000
60245,3,1,,2025-11-24 14:22:09.707000
60246,3,1,,2025-09-19 13:11:24.580000
60247,6,1,,2026-04-10 14:16:03.993000
60249,5,1,,2025-09-18 15:33:55.733000
60250,8,1,,2026-03-26 12:01:44.340000
60255,5,1,,2025-08-18 13:55:44.857000
60271,2,1,,2025-08-22 14:02:20.350000
60273,2,1,,2025-07-11 19:17:48.263000
60274,4,1,,2026-07-20 18:27:39.070000
60275,2,1,,2025-07-18 11:41:50.450000
60276,3,1,<p>N/A</p>,2025-09-03 17:34:46.773000
60278,6,1,,2025-09-19 13:32:09.780000
60279,4,1,,2026-04-29 14:04:44.270000
60285,4,1,<p>N/A</p>,2025-09-19 13:10:55.963000
60286,6,1,,2026-05-08 13:56:30.910000
60291,2,1,,2025-09-17 13:34:11.003000
60292,4,1,,2026-05-08 13:06:00.050000
60293,3,1,,2025-08-21 18:27:03.200000
60295,3,1,,2025-09-17 13:30:49.210000
60297,3,1,,2025-09-19 13:12:09.083000
60299,3,1,,2025-09-16 18:35:54.837000
60301,3,1,,2025-09-18 14:45:05.690000
60304,3,1,,2025-09-18 15:45:10.317000
60305,2,1,<p>N/A</p>,2025-08-19 14:40:00.100000
60306,3,1,<p>N/A</p>,2026-06-18 15:27:16.753000
60307,3,1,<p>N/A</p>,2025-09-15 16:48:05.400000
60309,3,1,<p>N/A</p>,2025-09-15 17:12:37.363000
60314,5,1,<p>N/A</p>,2025-09-05 17:38:49.093000
60315,4,1,"<p><br />It is the provider&#8217;s responsibility to assess the applicability of modifiers and to select the appropriate modifier in accordance with the medical record. Any modifier submitted on a claim must be valid and effective for the date of service reported. Identified payment modifiers, those that directly affect reimbursement, must be listed first. Informational or statistical modifiers must be listed after the payment modifiers, in any order, if there are multiple modifiers applicable.</p>
<p><strong>Note:</strong> Coding related modifiers are not limited to those identified in the table. The provider should supplement the claim with necessary modifiers when appropriate.</p>",2026-03-27 16:53:30.717000
60317,4,1,<p>N/A</p>,2025-09-05 17:42:48.627000
60318,5,1,"<p><br />It is the provider&#8217;s responsibility to assess the applicability of modifiers and to select the appropriate modifier in accordance with the medical record. Any modifier submitted on a claim must be valid and effective for the date of service reported. Identified payment modifiers, those that directly affect reimbursement, must be listed first. Informational or statistical modifiers must be listed after the payment modifiers, in any order, if there are multiple modifiers applicable.</p>
<p><strong>Note:</strong> Coding related modifiers are not limited to those identified in the table. The provider should supplement the claim with necessary modifiers when appropriate.</p>",2026-03-27 16:54:22.640000
60321,2,1,<p>N/A</p>,2025-09-16 17:46:47.970000
60323,3,1,,2026-01-08 13:42:51.067000
60324,3,1,,2026-07-16 16:40:38.427000
60325,2,1,,2025-09-18 18:47:23.943000
60333,12,1,"<p>It is the provider&#8217;s responsibility to assess the applicability of modifiers and to select the appropriate modifier in accordance with the medical record. Any modifier submitted on a claim must be valid and effective for the date of service reported. Identified payment modifiers, those that directly affect reimbursement, must be listed first. Informational or statistical modifiers must be listed after the payment modifiers, in any order, if there are multiple modifiers applicable.</p>
<p><strong>Note:</strong> The modifier table is not an exhaustive list of coding related modifiers. Providers must append any additional modifiers necessary to accurately reflect the services rendered.</p>",2026-02-13 17:53:58.480000
60340,11,1,"<p>It is the provider&#8217;s responsibility to assess the applicability of modifiers and to select the appropriate modifier in accordance with the medical record. Any modifier submitted on a claim must be valid and effective for the date of service reported. Identified payment modifiers, those that directly affect reimbursement, must be listed first. Informational or statistical modifiers must be listed after the payment modifiers, in any order, if there are multiple modifiers applicable.</p>
<p><strong>Note:</strong> The modifier table is not an exhaustive list of coding related modifiers. Providers must append any additional modifiers necessary to accurately reflect the services rendered.</p>",2026-02-13 17:54:53.963000
60360,4,1,,2026-01-09 13:29:32.187000
60361,7,1,<p>N/A</p>,2026-08-05 19:02:09.677000
60363,4,1,,2026-01-26 17:04:04.147000
60374,4,1,,2026-01-09 14:50:40.083000
60375,5,1,,2026-08-06 16:15:06.197000
60376,3,1,,2026-01-08 15:31:18.610000
60377,5,1,<p>N/A</p>,2026-08-06 19:12:06.500000
60380,5,1,,2026-01-08 19:38:16.070000
60381,3,1,,2026-07-16 16:40:37.787000
60390,3,1,,2026-01-22 17:54:23.270000
60391,4,1,<p>N/A</p>,2026-08-06 15:10:18.810000
60393,2,1,<p>N/A</p>,2026-01-22 19:04:57.253000
60397,5,1,,2026-01-16 23:44:17.260000
60407,4,1,,2026-05-13 18:27:50.543000
60409,2,1,"<p>The 91 modifier is used for laboratory tests paid under the clinical laboratory fee schedule, as stated in the Medicare Claims Processing Manual Chapter 16, Laboratory Services Section 100.5.1.<br /><br /></p>",2026-03-27 12:42:33.340000
60410,6,1,,2026-05-14 12:42:23.880000
60418,3,1,<p>N/A</p>,2026-05-14 11:53:39.643000
60420,5,1,,2026-05-14 12:48:21.727000
60422,3,1,,2026-04-16 11:46:35.123000
60423,12,1,,2026-05-08 16:15:01.163000
60425,4,1,,2026-05-08 16:16:01.420000
60432,4,1,,2026-05-14 20:00:12.190000
60435,3,1,,2026-05-12 00:12:23.683000
60462,3,1,,2026-06-26 12:56:59.637000
60507,2,1,,2026-07-24 20:50:48.070000
